PROV_,DEPTO_,COD_2010,eph_codagl,eph_aglome
66,028,660282703,23,Salta
66,028,660282704,23,Salta
66,028,660282705,23,Salta
66,028,660282706,23,Salta
66,028,660282707,23,Salta
66,028,660282708,23,Salta
66,028,660282709,23,Salta
66,028,660282710,23,Salta
66,028,660282711,23,Salta
66,028,660282712,23,Salta
66,028,660282713,23,Salta
66,028,660282714,23,Salta
66,028,660282715,23,Salta
66,028,660282801,23,Salta
66,028,660282802,23,Salta
66,028,660282803,23,Salta
66,028,660282804,23,Salta
66,028,660282805,23,Salta
66,028,660282806,23,Salta
66,028,660282807,23,Salta
66,028,660282808,23,Salta
66,028,660282809,23,Salta
66,028,660282810,23,Salta
66,028,660282811,23,Salta
66,028,660282812,23,Salta
66,028,660282813,23,Salta
66,028,660282814,23,Salta
66,028,660282815,23,Salta
66,035,660350102,23,Salta
66,035,660350109,23,Salta
66,035,660350110,23,Salta
66,035,660350111,23,Salta
66,035,660350112,23,Salta
66,035,660350113,23,Salta
66,035,660350114,23,Salta
66,035,660350115,23,Salta
66,035,660350116,23,Salta
66,035,660350117,23,Salta
66,035,660350118,23,Salta
66,035,660350119,23,Salta
66,035,660350120,23,Salta
66,035,660350121,23,Salta
66,035,660350122,23,Salta
66,035,660350123,23,Salta
66,035,660350124,23,Salta
66,077,660770104,23,Salta
66,077,660770105,23,Salta
66,077,660770106,23,Salta
66,077,660770107,23,Salta
66,077,660770108,23,Salta
66,077,660770109,23,Salta
70,007,700070101,27,Gran San Juan
70,007,700070102,27,Gran San Juan
70,007,700070103,27,Gran San Juan
70,007,700070104,27,Gran San Juan
70,007,700070201,27,Gran San Juan
70,007,700070202,27,Gran San Juan
70,007,700070203,27,Gran San Juan
70,007,700070204,27,Gran San Juan
70,007,700070205,27,Gran San Juan
70,007,700070206,27,Gran San Juan
70,007,700070207,27,Gran San Juan
70,007,700070301,27,Gran San Juan
70,007,700070302,27,Gran San Juan
70,007,700070303,27,Gran San Juan
70,007,700070306,27,Gran San Juan
70,007,700070307,27,Gran San Juan
70,007,700070308,27,Gran San Juan
70,007,700070401,27,Gran San Juan
70,007,700070402,27,Gran San Juan
70,007,700070403,27,Gran San Juan
70,028,700280101,27,Gran San Juan
70,028,700280102,27,Gran San Juan
70,028,700280103,27,Gran San Juan
70,028,700280104,27,Gran San Juan
70,028,700280105,27,Gran San Juan
70,028,700280106,27,Gran San Juan
70,028,700280107,27,Gran San Juan
70,028,700280108,27,Gran San Juan
70,028,700280109,27,Gran San Juan
70,028,700280110,27,Gran San Juan
70,028,700280111,27,Gran San Juan
70,028,700280112,27,Gran San Juan
70,028,700280113,27,Gran San Juan
70,028,700280114,27,Gran San Juan
70,028,700280115,27,Gran San Juan
70,028,700280116,27,Gran San Juan
70,028,700280117,27,Gran San Juan
70,028,700280118,27,Gran San Juan
70,028,700280201,27,Gran San Juan
70,028,700280202,27,Gran San Juan
70,028,700280203,27,Gran San Juan
70,028,700280204,27,Gran San Juan
70,028,700280205,27,Gran San Juan
70,028,700280206,27,Gran San Juan
70,028,700280207,27,Gran San Juan
70,028,700280208,27,Gran San Juan
70,028,700280209,27,Gran San Juan
70,028,700280210,27,Gran San Juan
70,028,700280211,27,Gran San Juan
70,028,700280212,27,Gran San Juan
70,028,700280213,27,Gran San Juan
70,028,700280301,27,Gran San Juan
70,028,700280302,27,Gran San Juan
70,028,700280303,27,Gran San Juan
70,028,700280304,27,Gran San Juan
70,028,700280305,27,Gran San Juan
70,028,700280306,27,Gran San Juan
70,028,700280307,27,Gran San Juan
70,028,700280308,27,Gran San Juan
70,028,700280309,27,Gran San Juan
70,028,700280310,27,Gran San Juan
70,028,700280311,27,Gran San Juan
70,028,700280312,27,Gran San Juan
70,028,700280313,27,Gran San Juan
70,028,700280314,27,Gran San Juan
70,028,700280315,27,Gran San Juan
70,028,700280316,27,Gran San Juan
70,028,700280317,27,Gran San Juan
70,028,700280318,27,Gran San Juan
70,028,700280319,27,Gran San Juan
70,028,700280320,27,Gran San Juan
70,028,700280321,27,Gran San Juan
70,028,700280401,27,Gran San Juan
70,028,700280402,27,Gran San Juan
70,028,700280403,27,Gran San Juan
70,028,700280404,27,Gran San Juan
70,028,700280405,27,Gran San Juan
70,028,700280406,27,Gran San Juan
70,028,700280407,27,Gran San Juan
70,028,700280408,27,Gran San Juan
70,028,700280409,27,Gran San Juan
70,028,700280410,27,Gran San Juan
70,028,700280411,27,Gran San Juan
70,028,700280412,27,Gran San Juan
70,028,700280413,27,Gran San Juan
70,028,700280414,27,Gran San Juan
70,028,700280501,27,Gran San Juan
70,028,700280502,27,Gran San Juan
70,028,700280503,27,Gran San Juan
70,028,700280504,27,Gran San Juan
70,028,700280505,27,Gran San Juan
70,028,700280506,27,Gran San Juan
70,028,700280507,27,Gran San Juan
70,028,700280508,27,Gran San Juan
70,028,700280509,27,Gran San Juan
70,028,700280510,27,Gran San Juan
70,028,700280511,27,Gran San Juan
70,028,700280512,27,Gran San Juan
70,028,700280513,27,Gran San Juan
70,028,700280514,27,Gran San Juan
70,028,700280515,27,Gran San Juan
70,028,700280516,27,Gran San Juan
70,028,700280601,27,Gran San Juan
70,028,700280602,27,Gran San Juan
70,028,700280603,27,Gran San Juan
70,028,700280604,27,Gran San Juan
70,028,700280605,27,Gran San Juan
70,028,700280606,27,Gran San Juan
70,028,700280607,27,Gran San Juan
70,028,700280608,27,Gran San Juan
70,028,700280609,27,Gran San Juan
70,028,700280610,27,Gran San Juan
70,028,700280611,27,Gran San Juan
70,028,700280612,27,Gran San Juan
70,028,700280613,27,Gran San Juan
70,028,700280614,27,Gran San Juan
70,028,700280615,27,Gran San Juan
70,028,700280616,27,Gran San Juan
70,028,700280617,27,Gran San Juan
70,028,700280618,27,Gran San Juan
70,028,700280619,27,Gran San Juan
70,028,700280701,27,Gran San Juan
70,028,700280702,27,Gran San Juan
70,028,700280703,27,Gran San Juan
70,028,700280704,27,Gran San Juan
70,028,700280705,27,Gran San Juan
70,028,700280706,27,Gran San Juan
70,028,700280707,27,Gran San Juan
70,028,700280708,27,Gran San Juan
70,028,700280709,27,Gran San Juan
70,028,700280710,27,Gran San Juan
70,028,700280711,27,Gran San Juan
70,028,700280712,27,Gran San Juan
70,028,700280713,27,Gran San Juan
70,028,700280714,27,Gran San Juan
70,028,700280715,27,Gran San Juan
70,028,700280716,27,Gran San Juan
70,028,700280801,27,Gran San Juan
70,028,700280802,27,Gran San Juan
70,028,700280803,27,Gran San Juan
70,028,700280804,27,Gran San Juan
70,028,700280805,27,Gran San Juan
70,028,700280806,27,Gran San Juan
70,028,700280807,27,Gran San Juan
70,028,700280808,27,Gran San Juan
70,028,700280809,27,Gran San Juan
70,028,700280810,27,Gran San Juan
70,028,700280811,27,Gran San Juan
70,028,700280901,27,Gran San Juan
70,028,700280902,27,Gran San Juan
70,028,700280903,27,Gran San Juan
70,028,700280904,27,Gran San Juan
70,028,700280905,27,Gran San Juan
70,028,700280906,27,Gran San Juan
70,028,700280907,27,Gran San Juan
70,028,700280908,27,Gran San Juan
70,028,700280909,27,Gran San Juan
70,028,700280910,27,Gran San Juan
70,028,700280911,27,Gran San Juan
70,028,700280912,27,Gran San Juan
70,028,700280913,27,Gran San Juan
70,028,700280914,27,Gran San Juan
70,028,700280915,27,Gran San Juan
70,028,700280916,27,Gran San Juan
70,042,700420101,27,Gran San Juan
70,042,700420102,27,Gran San Juan
70,042,700420103,27,Gran San Juan
70,042,700420104,27,Gran San Juan
70,042,700420105,27,Gran San Juan
70,042,700420106,27,Gran San Juan
70,042,700420107,27,Gran San Juan
70,042,700420108,27,Gran San Juan
70,042,700420109,27,Gran San Juan
70,042,700420110,27,Gran San Juan
70,042,700420111,27,Gran San Juan
70,042,700420112,27,Gran San Juan
70,042,700420201,27,Gran San Juan
70,042,700420202,27,Gran San Juan
70,042,700420203,27,Gran San Juan
70,042,700420204,27,Gran San Juan
70,042,700420205,27,Gran San Juan
70,042,700420206,27,Gran San Juan
70,042,700420207,27,Gran San Juan
70,042,700420208,27,Gran San Juan
70,042,700420209,27,Gran San Juan
70,042,700420210,27,Gran San Juan
70,042,700420211,27,Gran San Juan
70,042,700420212,27,Gran San Juan
70,042,700420213,27,Gran San Juan
70,042,700420214,27,Gran San Juan
70,042,700420215,27,Gran San Juan
70,042,700420216,27,Gran San Juan
70,042,700420217,27,Gran San Juan
70,042,700420301,27,Gran San Juan
70,042,700420302,27,Gran San Juan
70,042,700420303,27,Gran San Juan
70,042,700420304,27,Gran San Juan
70,042,700420401,27,Gran San Juan
70,042,700420402,27,Gran San Juan
70,042,700420403,27,Gran San Juan
70,042,700420404,27,Gran San Juan
70,042,700420405,27,Gran San Juan
70,042,700420406,27,Gran San Juan
70,042,700420407,27,Gran San Juan
70,042,700420408,27,Gran San Juan
70,042,700420409,27,Gran San Juan
70,042,700420410,27,Gran San Juan
70,042,700420411,27,Gran San Juan
70,042,700420412,27,Gran San Juan
70,042,700420413,27,Gran San Juan
70,042,700420414,27,Gran San Juan
70,042,700420415,27,Gran San Juan
70,042,700420416,27,Gran San Juan
70,042,700420417,27,Gran San Juan
70,042,700420418,27,Gran San Juan
70,042,700420419,27,Gran San Juan
70,042,700420501,27,Gran San Juan
70,042,700420502,27,Gran San Juan
70,042,700420503,27,Gran San Juan
70,042,700420504,27,Gran San Juan
70,042,700420505,27,Gran San Juan
70,042,700420506,27,Gran San Juan
70,042,700420507,27,Gran San Juan
70,042,700420508,27,Gran San Juan
70,042,700420509,27,Gran San Juan
70,042,700420510,27,Gran San Juan
70,042,700420511,27,Gran San Juan
70,042,700420512,27,Gran San Juan
70,042,700420513,27,Gran San Juan
70,042,700420514,27,Gran San Juan
70,042,700420515,27,Gran San Juan
70,063,700630101,27,Gran San Juan
70,063,700630102,27,Gran San Juan
70,063,700630103,27,Gran San Juan
70,063,700630104,27,Gran San Juan
70,063,700630106,27,Gran San Juan
70,070,700700501,27,Gran San Juan
70,070,700700502,27,Gran San Juan
70,070,700700503,27,Gran San Juan
70,070,700700504,27,Gran San Juan
70,070,700700505,27,Gran San Juan
70,070,700700506,27,Gran San Juan
70,070,700700507,27,Gran San Juan
70,070,700700508,27,Gran San Juan
70,070,700700509,27,Gran San Juan
70,070,700700510,27,Gran San Juan
70,070,700700511,27,Gran San Juan
70,070,700700512,27,Gran San Juan
70,070,700700513,27,Gran San Juan
70,070,700700514,27,Gran San Juan
70,070,700700515,27,Gran San Juan
70,070,700700516,27,Gran San Juan
70,070,700700517,27,Gran San Juan
70,070,700700518,27,Gran San Juan
70,077,700770101,27,Gran San Juan
70,077,700770102,27,Gran San Juan
70,077,700770103,27,Gran San Juan
70,077,700770104,27,Gran San Juan
70,077,700770105,27,Gran San Juan
70,077,700770106,27,Gran San Juan
70,077,700770201,27,Gran San Juan
70,077,700770202,27,Gran San Juan
70,077,700770203,27,Gran San Juan
70,077,700770204,27,Gran San Juan
70,077,700770205,27,Gran San Juan
70,077,700770206,27,Gran San Juan
70,077,700770207,27,Gran San Juan
70,077,700770208,27,Gran San Juan
70,077,700770209,27,Gran San Juan
70,077,700770210,27,Gran San Juan
70,077,700770211,27,Gran San Juan
70,077,700770212,27,Gran San Juan
70,077,700770213,27,Gran San Juan
70,077,700770301,27,Gran San Juan
70,077,700770302,27,Gran San Juan
70,077,700770303,27,Gran San Juan
70,077,700770304,27,Gran San Juan
70,077,700770305,27,Gran San Juan
70,077,700770306,27,Gran San Juan
70,077,700770307,27,Gran San Juan
70,077,700770308,27,Gran San Juan
70,077,700770309,27,Gran San Juan
70,077,700770310,27,Gran San Juan
70,077,700770311,27,Gran San Juan
70,077,700770312,27,Gran San Juan
70,077,700770313,27,Gran San Juan
70,077,700770401,27,Gran San Juan
70,077,700770402,27,Gran San Juan
70,077,700770403,27,Gran San Juan
70,077,700770404,27,Gran San Juan
70,077,700770405,27,Gran San Juan
70,077,700770406,27,Gran San Juan
70,077,700770407,27,Gran San Juan
70,077,700770408,27,Gran San Juan
70,077,700770409,27,Gran San Juan
70,077,700770410,27,Gran San Juan
70,077,700770411,27,Gran San Juan
70,077,700770412,27,Gran San Juan
70,077,700770413,27,Gran San Juan
70,077,700770414,27,Gran San Juan
70,077,700770415,27,Gran San Juan
70,077,700770416,27,Gran San Juan
70,077,700770501,27,Gran San Juan
70,077,700770502,27,Gran San Juan
70,077,700770503,27,Gran San Juan
70,077,700770504,27,Gran San Juan
70,077,700770505,27,Gran San Juan
70,077,700770506,27,Gran San Juan
70,077,700770507,27,Gran San Juan
70,077,700770508,27,Gran San Juan
70,077,700770509,27,Gran San Juan
70,077,700770510,27,Gran San Juan
70,077,700770511,27,Gran San Juan
70,077,700770512,27,Gran San Juan
70,077,700770801,27,Gran San Juan
70,077,700770802,27,Gran San Juan
70,077,700770803,27,Gran San Juan
70,077,700770804,27,Gran San Juan
70,077,700770805,27,Gran San Juan
70,077,700770806,27,Gran San Juan
70,077,700770807,27,Gran San Juan
70,077,700770808,27,Gran San Juan
70,077,700770809,27,Gran San Juan
70,077,700770810,27,Gran San Juan
70,077,700770811,27,Gran San Juan
70,077,700770812,27,Gran San Juan
70,077,700770813,27,Gran San Juan
70,077,700770814,27,Gran San Juan
70,077,700770815,27,Gran San Juan
70,077,700770901,27,Gran San Juan
70,077,700770902,27,Gran San Juan
70,077,700770903,27,Gran San Juan
70,077,700770904,27,Gran San Juan
70,077,700770905,27,Gran San Juan
70,077,700770906,27,Gran San Juan
70,077,700770907,27,Gran San Juan
70,077,700770908,27,Gran San Juan
70,077,700770909,27,Gran San Juan
70,077,700770910,27,Gran San Juan
70,077,700770911,27,Gran San Juan
70,077,700770912,27,Gran San Juan
70,077,700771001,27,Gran San Juan
70,077,700771002,27,Gran San Juan
70,077,700771003,27,Gran San Juan
70,077,700771004,27,Gran San Juan
70,077,700771005,27,Gran San Juan
70,077,700771006,27,Gran San Juan
70,077,700771007,27,Gran San Juan
70,077,700771008,27,Gran San Juan
70,077,700771009,27,Gran San Juan
70,077,700771010,27,Gran San Juan
70,077,700771011,27,Gran San Juan
70,077,700771012,27,Gran San Juan
70,077,700771013,27,Gran San Juan
70,084,700840102,27,Gran San Juan
70,084,700840201,27,Gran San Juan
70,084,700840202,27,Gran San Juan
70,084,700840203,27,Gran San Juan
70,084,700840204,27,Gran San Juan
70,084,700840205,27,Gran San Juan
70,084,700840206,27,Gran San Juan
70,084,700840207,27,Gran San Juan
70,084,700840208,27,Gran San Juan
70,084,700840209,27,Gran San Juan
70,084,700840210,27,Gran San Juan
70,084,700840211,27,Gran San Juan
70,084,700840212,27,Gran San Juan
70,084,700840213,27,Gran San Juan
70,084,700840214,27,Gran San Juan
70,084,700840215,27,Gran San Juan
70,084,700840216,27,Gran San Juan
70,084,700840217,27,Gran San Juan
70,084,700840301,27,Gran San Juan
70,084,700840302,27,Gran San Juan
70,084,700840303,27,Gran San Juan
70,084,700840304,27,Gran San Juan
70,084,700840305,27,Gran San Juan
70,084,700840306,27,Gran San Juan
70,084,700840307,27,Gran San Juan
70,084,700840308,27,Gran San Juan
70,084,700840309,27,Gran San Juan
70,084,700840310,27,Gran San Juan
70,084,700840311,27,Gran San Juan
70,084,700840312,27,Gran San Juan
70,084,700840313,27,Gran San Juan
70,084,700840314,27,Gran San Juan
70,084,700840315,27,Gran San Juan
70,084,700840316,27,Gran San Juan
70,084,700840317,27,Gran San Juan
70,084,700840318,27,Gran San Juan
70,084,700840319,27,Gran San Juan
70,084,700840320,27,Gran San Juan
70,084,700840401,27,Gran San Juan
70,084,700840402,27,Gran San Juan
70,084,700840403,27,Gran San Juan
70,084,700840404,27,Gran San Juan
70,084,700840405,27,Gran San Juan
70,084,700840406,27,Gran San Juan
70,084,700840407,27,Gran San Juan
70,084,700840408,27,Gran San Juan
70,084,700840409,27,Gran San Juan
70,084,700840410,27,Gran San Juan
70,084,700840411,27,Gran San Juan
70,084,700840412,27,Gran San Juan
70,084,700840413,27,Gran San Juan
70,084,700840414,27,Gran San Juan
70,084,700840415,27,Gran San Juan
70,084,700840416,27,Gran San Juan
70,084,700840417,27,Gran San Juan
70,084,700840501,27,Gran San Juan
70,084,700840502,27,Gran San Juan
70,084,700840503,27,Gran San Juan
70,084,700840504,27,Gran San Juan
70,084,700840505,27,Gran San Juan
70,084,700840506,27,Gran San Juan
70,084,700840601,27,Gran San Juan
70,084,700840602,27,Gran San Juan
70,084,700840603,27,Gran San Juan
70,084,700840604,27,Gran San Juan
70,084,700840605,27,Gran San Juan
70,084,700840606,27,Gran San Juan
70,084,700840607,27,Gran San Juan
70,084,700840608,27,Gran San Juan
70,084,700840609,27,Gran San Juan
70,084,700840610,27,Gran San Juan
70,084,700840611,27,Gran San Juan
70,084,700840612,27,Gran San Juan
70,084,700840613,27,Gran San Juan
70,091,700910102,27,Gran San Juan
70,091,700910103,27,Gran San Juan
70,091,700910104,27,Gran San Juan
70,098,700980101,27,Gran San Juan
70,098,700980102,27,Gran San Juan
70,098,700980103,27,Gran San Juan
70,098,700980104,27,Gran San Juan
70,098,700980105,27,Gran San Juan
70,098,700980106,27,Gran San Juan
70,098,700980107,27,Gran San Juan
70,098,700980108,27,Gran San Juan
70,098,700980109,27,Gran San Juan
70,098,700980110,27,Gran San Juan
70,098,700980111,27,Gran San Juan
70,098,700980112,27,Gran San Juan
70,098,700980113,27,Gran San Juan
70,098,700980114,27,Gran San Juan
70,098,700980115,27,Gran San Juan
70,098,700980116,27,Gran San Juan
70,098,700980117,27,Gran San Juan
70,098,700980118,27,Gran San Juan
70,098,700980201,27,Gran San Juan
70,098,700980204,27,Gran San Juan
70,098,700980205,27,Gran San Juan
70,098,700980206,27,Gran San Juan
70,098,700980207,27,Gran San Juan
70,098,700980301,27,Gran San Juan
70,098,700980302,27,Gran San Juan
70,098,700980303,27,Gran San Juan
70,098,700980304,27,Gran San Juan
70,098,700980305,27,Gran San Juan
70,098,700980306,27,Gran San Juan
70,098,700980307,27,Gran San Juan
70,098,700980308,27,Gran San Juan
70,098,700980401,27,Gran San Juan
70,098,700980402,27,Gran San Juan
70,098,700980403,27,Gran San Juan
70,098,700980404,27,Gran San Juan
70,098,700980405,27,Gran San Juan
70,098,700980406,27,Gran San Juan
70,098,700980407,27,Gran San Juan
70,098,700980408,27,Gran San Juan
70,098,700980409,27,Gran San Juan
70,098,700980410,27,Gran San Juan
70,098,700980411,27,Gran San Juan
70,098,700980412,27,Gran San Juan
74,056,740560204,26,San Luis - El Chorrillo
74,056,740560205,26,San Luis - El Chorrillo
74,056,740560206,26,San Luis - El Chorrillo
74,056,740560301,26,San Luis - El Chorrillo
74,056,740560302,26,San Luis - El Chorrillo
74,056,740560303,26,San Luis - El Chorrillo
74,056,740560304,26,San Luis - El Chorrillo
74,056,740560305,26,San Luis - El Chorrillo
74,056,740560306,26,San Luis - El Chorrillo
74,056,740560307,26,San Luis - El Chorrillo
74,056,740560308,26,San Luis - El Chorrillo
74,056,740560309,26,San Luis - El Chorrillo
74,056,740560310,26,San Luis - El Chorrillo
74,056,740560311,26,San Luis - El Chorrillo
74,056,740560312,26,San Luis - El Chorrillo
74,056,740560313,26,San Luis - El Chorrillo
74,056,740560314,26,San Luis - El Chorrillo
74,056,740560315,26,San Luis - El Chorrillo
74,056,740560316,26,San Luis - El Chorrillo
74,056,740560317,26,San Luis - El Chorrillo
74,056,740560318,26,San Luis - El Chorrillo
74,056,740560501,26,San Luis - El Chorrillo
74,056,740560502,26,San Luis - El Chorrillo
74,056,740560503,26,San Luis - El Chorrillo
74,056,740560504,26,San Luis - El Chorrillo
74,056,740560505,26,San Luis - El Chorrillo
